"","Mass.Feature","Replicate.Name","Adjusted.Area"
"386","Carnitine","171016_Smp_IL2DMBnoBT_2",101084009.032258
"387","Carnitine","171016_Smp_IL2DMBnoBT_3",76639201.8064516
"388","Carnitine","171016_Smp_IL2DSW_1",72627914.3225806
"389","Carnitine","171016_Smp_IL2DSW_2",76458683.3548387
"390","Carnitine","171016_Smp_IL2DSW_3",98120321.2903226
"391","Carnitine","171016_Smp_IL2noBT_1",79101964.1290323
"392","Carnitine","171016_Smp_IL2noBT_2",103669476.903226
"393","Carnitine","171016_Smp_IL2noBT_3",53672691.0967742
"394","Carnitine","171016_Smp_IL2WBT_1",42987351.0967742
"395","Carnitine","171016_Smp_IL2WBT_2",47880137.5483871
"396","Carnitine","171016_Smp_IL2WBT_3",44754064.7741935
"397","Carnitine","171016_Smp_IL2IT0_1",46612642.9677419
"398","Carnitine","171016_Smp_IL2IT0_2",48986979.6129032
"399","Carnitine","171016_Smp_IL2IT0_3",52974681.6774193
"400","Choline","171016_Smp_IL2Control_1",2087472.38709677
"401","Choline","171016_Smp_IL2Control_2",3270580.70967742
"402","Choline","171016_Smp_IL2Control_3",4483278.38709677
"403","Choline","171016_Smp_IL2DMB_1",4095123.67741935
"404","Choline","171016_Smp_IL2DMB_2",8553093.48387097
"405","Choline","171016_Smp_IL2DMB_3",6358989.03225806
"406","Choline","171016_Smp_IL2DMBnoBT_1",6072783.35483871
"407","Choline","171016_Smp_IL2DMBnoBT_2",18852604.3870968
"408","Choline","171016_Smp_IL2DMBnoBT_3",12195544
"409","Choline","171016_Smp_IL2DSW_1",5445689.22580645
"410","Choline","171016_Smp_IL2DSW_2",7625456.4516129
"411","Choline","171016_Smp_IL2DSW_3",10406032.5806452
"412","Choline","171016_Smp_IL2noBT_1",8930800.70967742
"413","Choline","171016_Smp_IL2noBT_2",13831052.3225806
"414","Choline","171016_Smp_IL2noBT_3",5456359.35483871
"415","Choline","171016_Smp_IL2WBT_1",3351208.19354839
"416","Choline","171016_Smp_IL2WBT_2",5999041.03225806
"417","Choline","171016_Smp_IL2WBT_3",3768696.87096774
"418","Choline","171016_Smp_IL2IT0_1",5231861
"419","Choline","171016_Smp_IL2IT0_2",3856114.09677419
"420","Choline","171016_Smp_IL2IT0_3",3226736.4516129
"421","Citric Acid","171016_Smp_IL2Control_1",250837.838709677
"422","Citric Acid","171016_Smp_IL2Control_2",407394.806451613
"423","Citric Acid","171016_Smp_IL2Control_3",862483.387096774
"424","Citric Acid","171016_Smp_IL2DMB_1",1381810.70967742
"425","Citric Acid","171016_Smp_IL2DMB_2",388903.096774194
"426","Citric Acid","171016_Smp_IL2DMB_3",369499.290322581
"427","Citric Acid","171016_Smp_IL2DMBnoBT_1",476702
"428","Citric Acid","171016_Smp_IL2DMBnoBT_2",1487731.80645161
"429","Citric Acid","171016_Smp_IL2DMBnoBT_3",636971.903225806
"430","Citric Acid","171016_Smp_IL2DSW_1",640965.483870968
"431","Citric Acid","171016_Smp_IL2DSW_2",827645.967741935
"432","Citric Acid","171016_Smp_IL2DSW_3",849559.677419355
"433","Citric Acid","171016_Smp_IL2noBT_1",511131.548387097
"434","Citric Acid","171016_Smp_IL2noBT_2",2128908.70967742
"435","Citric Acid","171016_Smp_IL2noBT_3",349741.870967742
"436","Citric Acid","171016_Smp_IL2WBT_1",332523.35483871
"437","Citric Acid","171016_Smp_IL2WBT_2",528873.935483871
"438","Citric Acid","171016_Smp_IL2WBT_3",290203.935483871
"439","Citric Acid","171016_Smp_IL2IT0_1",474413.806451613
"440","Citric Acid","171016_Smp_IL2IT0_2",431346
"441","Citric Acid","171016_Smp_IL2IT0_3",372198.161290323
"442","Citrulline","171016_Smp_IL2Control_1",30946.7419354839
"443","Citrulline","171016_Smp_IL2Control_2",55482.6129032258
"444","Citrulline","171016_Smp_IL2Control_3",175533.258064516
"445","Citrulline","171016_Smp_IL2DMB_1",298362.290322581
"446","Citrulline","171016_Smp_IL2DMB_2",88730.6451612903
"447","Citrulline","171016_Smp_IL2DMB_3",148425.741935484
"448","Citrulline","171016_Smp_IL2DMBnoBT_1",232406
"449","Citrulline","171016_Smp_IL2DMBnoBT_2",1021673.74193548
"450","Citrulline","171016_Smp_IL2DMBnoBT_3",532142.516129032
"451","Citrulline","171016_Smp_IL2DSW_1",271875
"452","Citrulline","171016_Smp_IL2DSW_2",399413.258064516
"453","Citrulline","171016_Smp_IL2DSW_3",544997.935483871
"454","Citrulline","171016_Smp_IL2noBT_1",770195.096774193
"455","Citrulline","171016_Smp_IL2noBT_2",951425.451612903
"456","Citrulline","171016_Smp_IL2noBT_3",166881.903225806
"457","Citrulline","171016_Smp_IL2WBT_1",50615.2903225806
"458","Citrulline","171016_Smp_IL2WBT_2",182033
"459","Citrulline","171016_Smp_IL2WBT_3",66339.8387096774
"460","Citrulline","171016_Smp_IL2IT0_1",472486.709677419
"461","Citrulline","171016_Smp_IL2IT0_2",219026.709677419
"462","Citrulline","171016_Smp_IL2IT0_3",155104.161290323
"463","Creatine","171016_Smp_IL2Control_1",297646.220928356
"464","Creatine","171016_Smp_IL2Control_2",444092.241542583
"465","Creatine","171016_Smp_IL2Control_3",389953.527726092
"466","Creatine","171016_Smp_IL2DMB_1",365380.745840448
"467","Creatine","171016_Smp_IL2DMB_2",385148.860983624
"468","Creatine","171016_Smp_IL2DMB_3",660517.463769159
"469","Creatine","171016_Smp_IL2DMBnoBT_1",767389.652528213
"470","Creatine","171016_Smp_IL2DMBnoBT_2",1026900.36665067
"471","Creatine","171016_Smp_IL2DMBnoBT_3",615027.84524912
"472","Creatine","171016_Smp_IL2DSW_1",526149.381516368
"473","Creatine","171016_Smp_IL2DSW_2",657017.286406835
"474","Creatine","171016_Smp_IL2DSW_3",1124739.28986682
"475","Creatine","171016_Smp_IL2noBT_1",1138234.34137201
"476","Creatine","171016_Smp_IL2noBT_2",1331505.14932184
"477","Creatine","171016_Smp_IL2noBT_3",352431.448492856
"478","Creatine","171016_Smp_IL2WBT_1",233212.993722345
"479","Creatine","171016_Smp_IL2WBT_2",467095.548296133
"480","Creatine","171016_Smp_IL2WBT_3",354883.423184074
"481","Creatine","171016_Smp_IL2IT0_1",563768.310530407
"482","Creatine","171016_Smp_IL2IT0_2",467194.53587462
"483","Creatine","171016_Smp_IL2IT0_3",563729.124614317
"484","Cystathionine","171016_Smp_IL2Control_1",NA
"485","Cystathionine","171016_Smp_IL2Control_2",NA
"486","Cystathionine","171016_Smp_IL2Control_3",NA
"487","Cystathionine","171016_Smp_IL2DMB_1",NA
"488","Cystathionine","171016_Smp_IL2DMB_2",NA
"489","Cystathionine","171016_Smp_IL2DMB_3",NA
"490","Cystathionine","171016_Smp_IL2DMBnoBT_1",NA
"491","Cystathionine","171016_Smp_IL2DMBnoBT_2",48070.7741935484
"492","Cystathionine","171016_Smp_IL2DMBnoBT_3",10791.7419354839
"493","Cystathionine","171016_Smp_IL2DSW_1",6987.12903225806
"494","Cystathionine","171016_Smp_IL2DSW_2",NA
"495","Cystathionine","171016_Smp_IL2DSW_3",NA
"496","Cystathionine","171016_Smp_IL2noBT_1",7532.51612903226
"497","Cystathionine","171016_Smp_IL2noBT_2",21565.7096774194
"498","Cystathionine","171016_Smp_IL2noBT_3",NA
"499","Cystathionine","171016_Smp_IL2WBT_1",NA
"500","Cystathionine","171016_Smp_IL2WBT_2",NA
"501","Cystathionine","171016_Smp_IL2WBT_3",NA
"502","Cystathionine","171016_Smp_IL2IT0_1",NA
"503","Cystathionine","171016_Smp_IL2IT0_2",NA
"504","Cystathionine","171016_Smp_IL2IT0_3",NA
"505","Cysteic Acid","171016_Smp_IL2Control_1",51823
"506","Cysteic Acid","171016_Smp_IL2Control_2",67008.7096774193
"507","Cysteic Acid","171016_Smp_IL2Control_3",46559.9677419355
"508","Cysteic Acid","171016_Smp_IL2DMB_1",72478.4838709677
"509","Cysteic Acid","171016_Smp_IL2DMB_2",48245.7096774193
"510","Cysteic Acid","171016_Smp_IL2DMB_3",111868.903225806
"511","Cysteic Acid","171016_Smp_IL2DMBnoBT_1",257392.774193548
"512","Cysteic Acid","171016_Smp_IL2DMBnoBT_2",331603.774193548
"513","Cysteic Acid","171016_Smp_IL2DMBnoBT_3",315143
"514","Cysteic Acid","171016_Smp_IL2DSW_1",149778.451612903
"515","Cysteic Acid","171016_Smp_IL2DSW_2",168562.967741935
"516","Cysteic Acid","171016_Smp_IL2DSW_3",255333.774193548
"517","Cysteic Acid","171016_Smp_IL2noBT_1",269569.967741935
"518","Cysteic Acid","171016_Smp_IL2noBT_2",283335.612903226
"519","Cysteic Acid","171016_Smp_IL2noBT_3",115959.774193548
"520","Cysteic Acid","171016_Smp_IL2WBT_1",33899.1290322581
"521","Cysteic Acid","171016_Smp_IL2WBT_2",79614.3548387097
"522","Cysteic Acid","171016_Smp_IL2WBT_3",81544.2580645161
"523","Cysteic Acid","171016_Smp_IL2IT0_1",147141.322580645
"524","Cysteic Acid","171016_Smp_IL2IT0_2",150332.258064516
"525","Cysteic Acid","171016_Smp_IL2IT0_3",119039.387096774
"526","Cytidine","171016_Smp_IL2Control_1",75342
"527","Cytidine","171016_Smp_IL2Control_2",151598.903225806
"528","Cytidine","171016_Smp_IL2Control_3",360703.870967742
"529","Cytidine","171016_Smp_IL2DMB_1",95381
"530","Cytidine","171016_Smp_IL2DMB_2",178142.322580645
"531","Cytidine","171016_Smp_IL2DMB_3",95483.9032258064
"532","Cytidine","171016_Smp_IL2DMBnoBT_1",193677.903225806
"533","Cytidine","171016_Smp_IL2DMBnoBT_2",643816.838709677
"534","Cytidine","171016_Smp_IL2DMBnoBT_3",444071.387096774
"535","Cytidine","171016_Smp_IL2DSW_1",335530.935483871
"536","Cytidine","171016_Smp_IL2DSW_2",857722.709677419
"537","Cytidine","171016_Smp_IL2DSW_3",973312.032258064
"538","Cytidine","171016_Smp_IL2noBT_1",419537.387096774
"539","Cytidine","171016_Smp_IL2noBT_2",683828.419354839
"540","Cytidine","171016_Smp_IL2noBT_3",254616.258064516
"541","Cytidine","171016_Smp_IL2WBT_1",166900.612903226
"542","Cytidine","171016_Smp_IL2WBT_2",192447.741935484
"543","Cytidine","171016_Smp_IL2WBT_3",175038.387096774
"544","Cytidine","171016_Smp_IL2IT0_1",84000.8387096774
"545","Cytidine","171016_Smp_IL2IT0_2",63473.5161290323
"546","Cytidine","171016_Smp_IL2IT0_3",42871.3548387097
"547","Cytosine","171016_Smp_IL2Control_1",12015645.5591512
"548","Cytosine","171016_Smp_IL2Control_2",20240094.0120925
"549","Cytosine","171016_Smp_IL2Control_3",24680082.5768936
"550","Cytosine","171016_Smp_IL2DMB_1",20762329.920477
"551","Cytosine","171016_Smp_IL2DMB_2",17736021.6290838
"552","Cytosine","171016_Smp_IL2DMB_3",19610787.2827435
"553","Cytosine","171016_Smp_IL2DMBnoBT_1",20721022.1558003
"554","Cytosine","171016_Smp_IL2DMBnoBT_2",44669815.0983995
"555","Cytosine","171016_Smp_IL2DMBnoBT_3",38638051.351375
"556","Cytosine","171016_Smp_IL2DSW_1",30337182.6359251
"557","Cytosine","171016_Smp_IL2DSW_2",38761178.0668964
"558","Cytosine","171016_Smp_IL2DSW_3",39408431.0040215
"559","Cytosine","171016_Smp_IL2noBT_1",35885048.3466351
"560","Cytosine","171016_Smp_IL2noBT_2",38593130.474392
"561","Cytosine","171016_Smp_IL2noBT_3",26840071.4066926
"562","Cytosine","171016_Smp_IL2WBT_1",24959985.8866037
"563","Cytosine","171016_Smp_IL2WBT_2",30074407.7915001
"564","Cytosine","171016_Smp_IL2WBT_3",25913260.7572815
"565","Cytosine","171016_Smp_IL2IT0_1",15946214.5574538
"566","Cytosine","171016_Smp_IL2IT0_2",19267785.3614898
"567","Cytosine","171016_Smp_IL2IT0_3",21833803.5988215
"568","Deoxyadenosine","171016_Smp_IL2Control_1",1666647.77419355
"569","Deoxyadenosine","171016_Smp_IL2Control_2",3941736.12903226
"570","Deoxyadenosine","171016_Smp_IL2Control_3",5911166.35483871
"571","Deoxyadenosine","171016_Smp_IL2DMB_1",2213441.83870968
"572","Deoxyadenosine","171016_Smp_IL2DMB_2",3403690.70967742
"573","Deoxyadenosine","171016_Smp_IL2DMB_3",2640567.87096774
"574","Deoxyadenosine","171016_Smp_IL2DMBnoBT_1",2780998.96774194
"575","Deoxyadenosine","171016_Smp_IL2DMBnoBT_2",6272273.41935484
"576","Deoxyadenosine","171016_Smp_IL2DMBnoBT_3",5920598.83870968
"577","Deoxyadenosine","171016_Smp_IL2DSW_1",4753909.19354839
"578","Deoxyadenosine","171016_Smp_IL2DSW_2",32267342.0645161
"579","Deoxyadenosine","171016_Smp_IL2DSW_3",16949764.7096774
"580","Deoxyadenosine","171016_Smp_IL2noBT_1",5033169.83870968
"581","Deoxyadenosine","171016_Smp_IL2noBT_2",7001948.96774194
"582","Deoxyadenosine","171016_Smp_IL2noBT_3",4354013.22580645
"583","Deoxyadenosine","171016_Smp_IL2WBT_1",3696760.03225806
"584","Deoxyadenosine","171016_Smp_IL2WBT_2",5588262.58064516
"585","Deoxyadenosine","171016_Smp_IL2WBT_3",5022524.96774194
"586","Deoxyadenosine","171016_Smp_IL2IT0_1",1785499.12903226
"587","Deoxyadenosine","171016_Smp_IL2IT0_2",2537267.06451613
"588","Deoxyadenosine","171016_Smp_IL2IT0_3",2627858.38709677
"589","DHAP","171016_Smp_IL2Control_1",25975.5806451613
"590","DHAP","171016_Smp_IL2Control_2",41733.8064516129
"591","DHAP","171016_Smp_IL2Control_3",35482.9032258064
"592","DHAP","171016_Smp_IL2DMB_1",50833.2580645161
"593","DHAP","171016_Smp_IL2DMB_2",68603.7096774193
"594","DHAP","171016_Smp_IL2DMB_3",53302
"595","DHAP","171016_Smp_IL2DMBnoBT_1",34346.2903225806
"596","DHAP","171016_Smp_IL2DMBnoBT_2",27635.1290322581
"597","DHAP","171016_Smp_IL2DMBnoBT_3",51260.7741935484
"598","DHAP","171016_Smp_IL2DSW_1",43608.5161290323
"599","DHAP","171016_Smp_IL2DSW_2",48664.8064516129
"600","DHAP","171016_Smp_IL2DSW_3",49155
"601","DHAP","171016_Smp_IL2noBT_1",111254.290322581
"602","DHAP","171016_Smp_IL2noBT_2",49832.2903225806
"603","DHAP","171016_Smp_IL2noBT_3",54517.1935483871
"604","DHAP","171016_Smp_IL2WBT_1",19026.8064516129
"605","DHAP","171016_Smp_IL2WBT_2",35064.7419354839
"606","DHAP","171016_Smp_IL2WBT_3",70712.2903225806
"607","DHAP","171016_Smp_IL2IT0_1",79229.8709677419
"608","DHAP","171016_Smp_IL2IT0_2",38664.4838709677
"609","DHAP","171016_Smp_IL2IT0_3",45539.3548387097
"610","DHPS","171016_Smp_IL2Control_1",82425.4838709677
"611","DHPS","171016_Smp_IL2Control_2",34094.6451612903
"612","DHPS","171016_Smp_IL2Control_3",136892.161290323
"613","DHPS","171016_Smp_IL2DMB_1",118997.290322581
"614","DHPS","171016_Smp_IL2DMB_2",56585.5483870968
"615","DHPS","171016_Smp_IL2DMB_3",47907.064516129
"616","DHPS","171016_Smp_IL2DMBnoBT_1",31264.8064516129
"617","DHPS","171016_Smp_IL2DMBnoBT_2",251185.838709677
"618","DHPS","171016_Smp_IL2DMBnoBT_3",161962.193548387
"619","DHPS","171016_Smp_IL2DSW_1",124976.903225806
"620","DHPS","171016_Smp_IL2DSW_2",253951.129032258
"621","DHPS","171016_Smp_IL2DSW_3",482215.741935484
"622","DHPS","171016_Smp_IL2noBT_1",139416.096774194
"623","DHPS","171016_Smp_IL2noBT_2",207827.096774194
"624","DHPS","171016_Smp_IL2noBT_3",71053.7419354839
"625","DHPS","171016_Smp_IL2WBT_1",141565.838709677
"626","DHPS","171016_Smp_IL2WBT_2",133458
"627","DHPS","171016_Smp_IL2WBT_3",20908.064516129
"628","DHPS","171016_Smp_IL2IT0_1",74530
"629","DHPS","171016_Smp_IL2IT0_2",74283.9677419355
"630","DHPS","171016_Smp_IL2IT0_3",95062
"631","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2Control_1",7199578.35483871
"632","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2Control_2",16371626.3225806
"633","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2Control_3",11821891.1612903
"634","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DMB_1",14840838.8709677
"635","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DMB_2",15976077.5483871
"636","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DMB_3",12125974.8709677
"637","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DMBnoBT_1",43834884.516129
"638","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DMBnoBT_2",97583039.2258064
"639","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DMBnoBT_3",63691027.3548387
"640","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DSW_1",52841304.1290323
"641","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DSW_2",54138053.1612903
"642","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2DSW_3",102232783.225806
"643","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2noBT_1",54654058.5806452
"644","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2noBT_2",80102752.2580645
"645","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2noBT_3",19615519.5483871
"646","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2WBT_1",10014720.6129032
"647","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2WBT_2",16268021.483871
"648","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2WBT_3",12792767.1935484
"649","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2IT0_1",15156083.8387097
"650","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2IT0_2",20617434
"651","Dimethylsulfonioacetate (DMS-Ac)","171016_Smp_IL2IT0_3",17633872.8387097
"652","DMSP","171016_Smp_IL2Control_1",119925627.096774
"653","DMSP","171016_Smp_IL2Control_2",135273153.032258
"654","DMSP","171016_Smp_IL2Control_3",198238162.580645
"655","DMSP","171016_Smp_IL2DMB_1",152696846.967742
"656","DMSP","171016_Smp_IL2DMB_2",223408007.225806
"657","DMSP","171016_Smp_IL2DMB_3",130315612.387097
"658","DMSP","171016_Smp_IL2DMBnoBT_1",314761794.064516
"659","DMSP","171016_Smp_IL2DMBnoBT_2",415708496.516129
"660","DMSP","171016_Smp_IL2DMBnoBT_3",195201731.612903
"661","DMSP","171016_Smp_IL2DSW_1",111833803.870968
"662","DMSP","171016_Smp_IL2DSW_2",178592492.387097
"663","DMSP","171016_Smp_IL2DSW_3",176612245.16129
"664","DMSP","171016_Smp_IL2noBT_1",331247025.548387
"665","DMSP","171016_Smp_IL2noBT_2",297112251.870968
"666","DMSP","171016_Smp_IL2noBT_3",166440721.548387
"667","DMSP","171016_Smp_IL2WBT_1",129027249.032258
"668","DMSP","171016_Smp_IL2WBT_2",195742561.032258
"669","DMSP","171016_Smp_IL2WBT_3",170802052.129032
"670","DMSP","171016_Smp_IL2IT0_1",207462198.193548
"671","DMSP","171016_Smp_IL2IT0_2",280679287.741935
"672","DMSP","171016_Smp_IL2IT0_3",248889989.16129
"673","Ectoine","171016_Smp_IL2Control_1",13216752.8064516
"674","Ectoine","171016_Smp_IL2Control_2",13716452.7419355
"675","Ectoine","171016_Smp_IL2Control_3",10955389.8709677
"676","Ectoine","171016_Smp_IL2DMB_1",54669770.9677419
"677","Ectoine","171016_Smp_IL2DMB_2",146930569.290323
"678","Ectoine","171016_Smp_IL2DMB_3",66061820.3870968
"679","Ectoine","171016_Smp_IL2DMBnoBT_1",158466447.483871
"680","Ectoine","171016_Smp_IL2DMBnoBT_2",59365473.4193548
"681","Ectoine","171016_Smp_IL2DMBnoBT_3",101084540.387097
"682","Ectoine","171016_Smp_IL2DSW_1",37451557.9354839
"683","Ectoine","171016_Smp_IL2DSW_2",36705685.4193548
"684","Ectoine","171016_Smp_IL2DSW_3",44230496.9032258
"685","Ectoine","171016_Smp_IL2noBT_1",100110170.322581
"686","Ectoine","171016_Smp_IL2noBT_2",123574448.258065
"687","Ectoine","171016_Smp_IL2noBT_3",79741460.9032258
"688","Ectoine","171016_Smp_IL2WBT_1",15277924.0645161
"689","Ectoine","171016_Smp_IL2WBT_2",91459631.2258064
"690","Ectoine","171016_Smp_IL2WBT_3",21359154.8387097
"691","Ectoine","171016_Smp_IL2IT0_1",131100924.903226
"692","Ectoine","171016_Smp_IL2IT0_2",13738271.0322581
"693","Ectoine","171016_Smp_IL2IT0_3",13523637.3548387
"694","Ethanesulfonic Acid","171016_Smp_IL2Control_1",3770.93548387097
"695","Ethanesulfonic Acid","171016_Smp_IL2Control_2",10019.9677419355
"696","Ethanesulfonic Acid","171016_Smp_IL2Control_3",NA
"697","Ethanesulfonic Acid","171016_Smp_IL2DMB_1",NA
"698","Ethanesulfonic Acid","171016_Smp_IL2DMB_2",31624.0322580645
"699","Ethanesulfonic Acid","171016_Smp_IL2DMB_3",NA
"700","Ethanesulfonic Acid","171016_Smp_IL2DMBnoBT_1",5776.61290322581
"701","Ethanesulfonic Acid","171016_Smp_IL2DMBnoBT_2",21021.2580645161
"702","Ethanesulfonic Acid","171016_Smp_IL2DMBnoBT_3",14600.0967741935
"703","Ethanesulfonic Acid","171016_Smp_IL2DSW_1",13506.5161290323
"704","Ethanesulfonic Acid","171016_Smp_IL2DSW_2",34048.8064516129
"705","Ethanesulfonic Acid","171016_Smp_IL2DSW_3",21487.1290322581
"706","Ethanesulfonic Acid","171016_Smp_IL2noBT_1",25287.064516129
"707","Ethanesulfonic Acid","171016_Smp_IL2noBT_2",20702.2580645161
"708","Ethanesulfonic Acid","171016_Smp_IL2noBT_3",10126.6129032258
"709","Ethanesulfonic Acid","171016_Smp_IL2WBT_1",9979.74193548387
"710","Ethanesulfonic Acid","171016_Smp_IL2WBT_2",11205.2258064516
"711","Ethanesulfonic Acid","171016_Smp_IL2WBT_3",12165.9677419355
"712","Ethanesulfonic Acid","171016_Smp_IL2IT0_1",15984.6129032258
"713","Ethanesulfonic Acid","171016_Smp_IL2IT0_2",21329.9677419355
"714","Ethanesulfonic Acid","171016_Smp_IL2IT0_3",6104.03225806452
"715","Fructose 6 phosphate","171016_Smp_IL2Control_1",18761.5140171671
"716","Fructose 6 phosphate","171016_Smp_IL2Control_2",59147.5118706948
"717","Fructose 6 phosphate","171016_Smp_IL2Control_3",89707.265503379
"718","Fructose 6 phosphate","171016_Smp_IL2DMB_1",83814.2429264992
"719","Fructose 6 phosphate","171016_Smp_IL2DMB_2",33357.638439017
"720","Fructose 6 phosphate","171016_Smp_IL2DMB_3",42397.1072203044
"721","Fructose 6 phosphate","171016_Smp_IL2DMBnoBT_1",186271.610294563
"722","Fructose 6 phosphate","171016_Smp_IL2DMBnoBT_2",376118.167849965
"723","Fructose 6 phosphate","171016_Smp_IL2DMBnoBT_3",299950.712085175
"724","Fructose 6 phosphate","171016_Smp_IL2DSW_1",219638.85088994
"725","Fructose 6 phosphate","171016_Smp_IL2DSW_2",211646.076327731
"726","Fructose 6 phosphate","171016_Smp_IL2DSW_3",215745.402594512
"727","Fructose 6 phosphate","171016_Smp_IL2noBT_1",148377.396686352
"728","Fructose 6 phosphate","171016_Smp_IL2noBT_2",222783.849019388
"729","Fructose 6 phosphate","171016_Smp_IL2noBT_3",85773.7337960759
"730","Fructose 6 phosphate","171016_Smp_IL2WBT_1",8173.94083239182
"731","Fructose 6 phosphate","171016_Smp_IL2WBT_2",65967.8738561829
"732","Fructose 6 phosphate","171016_Smp_IL2WBT_3",12700.3443440711
"733","Fructose 6 phosphate","171016_Smp_IL2IT0_1",28606.3413948986
"734","Fructose 6 phosphate","171016_Smp_IL2IT0_2",70024.4885867569
"735","Fructose 6 phosphate","171016_Smp_IL2IT0_3",14167.1312964855
"736","Fumaric Acid","171016_Smp_IL2Control_1",8128589.61290323
"737","Fumaric Acid","171016_Smp_IL2Control_2",11146540.0967742
"738","Fumaric Acid","171016_Smp_IL2Control_3",10580078.4193548
"739","Fumaric Acid","171016_Smp_IL2DMB_1",10074427.8709677
"740","Fumaric Acid","171016_Smp_IL2DMB_2",9136757.77419355
"741","Fumaric Acid","171016_Smp_IL2DMB_3",8495895.19354839
"742","Fumaric Acid","171016_Smp_IL2DMBnoBT_1",8092227.35483871
"743","Fumaric Acid","171016_Smp_IL2DMBnoBT_2",11790733
"744","Fumaric Acid","171016_Smp_IL2DMBnoBT_3",11174474.5806452
"745","Fumaric Acid","171016_Smp_IL2DSW_1",8353676.38709677
"746","Fumaric Acid","171016_Smp_IL2DSW_2",10885344.5806452
"747","Fumaric Acid","171016_Smp_IL2DSW_3",8495850.29032258
"748","Fumaric Acid","171016_Smp_IL2noBT_1",10382488.3225806
"749","Fumaric Acid","171016_Smp_IL2noBT_2",10657662.7741935
"750","Fumaric Acid","171016_Smp_IL2noBT_3",8719779.87096774
"751","Fumaric Acid","171016_Smp_IL2WBT_1",10749878.0967742
"752","Fumaric Acid","171016_Smp_IL2WBT_2",11154353.2580645
"753","Fumaric Acid","171016_Smp_IL2WBT_3",9262559.77419355
"754","Fumaric Acid","171016_Smp_IL2IT0_1",9723056.38709677
"755","Fumaric Acid","171016_Smp_IL2IT0_2",10732880.3548387
"756","Fumaric Acid","171016_Smp_IL2IT0_3",10088686.516129
"757","Gluconic Acid","171016_Smp_IL2Control_1",400695.286919694
"758","Gluconic Acid","171016_Smp_IL2Control_2",611366.623676763
"759","Gluconic Acid","171016_Smp_IL2Control_3",646166.867687591
"760","Gluconic Acid","171016_Smp_IL2DMB_1",615498.211197471
"761","Gluconic Acid","171016_Smp_IL2DMB_2",587014.05697621
"762","Gluconic Acid","171016_Smp_IL2DMB_3",418909.262870017
"763","Gluconic Acid","171016_Smp_IL2DMBnoBT_1",545943.943701882
"764","Gluconic Acid","171016_Smp_IL2DMBnoBT_2",627500.914308956
"765","Gluconic Acid","171016_Smp_IL2DMBnoBT_3",488253.035264299
"766","Gluconic Acid","171016_Smp_IL2DSW_1",530250.691825228
"767","Gluconic Acid","171016_Smp_IL2DSW_2",458536.973188865
"768","Gluconic Acid","171016_Smp_IL2DSW_3",510852.877272172
"769","Gluconic Acid","171016_Smp_IL2noBT_1",401864.696859827
"770","Gluconic Acid","171016_Smp_IL2noBT_2",769201.276476439
"771","Gluconic Acid","171016_Smp_IL2noBT_3",458272.900645753
"772","Gluconic Acid","171016_Smp_IL2WBT_1",443422.345287902
"773","Gluconic Acid","171016_Smp_IL2WBT_2",547739.603821468
"774","Gluconic Acid","171016_Smp_IL2WBT_3",545175.831616648
"775","Gluconic Acid","171016_Smp_IL2IT0_1",381751.975600825
"776","Gluconic Acid","171016_Smp_IL2IT0_2",589487.255287916
"777","Gluconic Acid","171016_Smp_IL2IT0_3",551779.281710131
"778","Glucosylglycerol","171016_Smp_IL2Control_1",NA
"779","Glucosylglycerol","171016_Smp_IL2Control_2",NA
"780","Glucosylglycerol","171016_Smp_IL2Control_3",NA
"781","Glucosylglycerol","171016_Smp_IL2DMB_1",NA
"782","Glucosylglycerol","171016_Smp_IL2DMB_2",NA
"783","Glucosylglycerol","171016_Smp_IL2DMB_3",NA
"784","Glucosylglycerol","171016_Smp_IL2DMBnoBT_1",NA
"785","Glucosylglycerol","171016_Smp_IL2DMBnoBT_2",NA
"786","Glucosylglycerol","171016_Smp_IL2DMBnoBT_3",8138.70967741935
"787","Glucosylglycerol","171016_Smp_IL2DSW_1",14125.8064516129
"788","Glucosylglycerol","171016_Smp_IL2DSW_2",NA
